"Data Source","World Development Indicators",

"Last Updated Date","2023-09-19",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022",
"Ethiopia","ETH","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.0801696777344","","","","","","27.0200004577637","","","","38.5","33.2997512817383","","47.041130065918","","","","43.6500015258789","","","","","49.6199989318848","71.9725112915039","","","","","",
"European Union","EUU","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Fragile and conflict affected situations","FCS","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","58.9921607971191","59.2629814147949","59.96337890625","60.5498390197754","61.0920181274414","61.7437591552734","61.8349990844727","61.9903984069824","62.4350090026855","63.197639465332","63.8678703308105","64.4123992919922","64.9777297973633","65.5566177368164","66.0003967285156","62.5568695068359","62.910831451416","62.9863891601563","63.2326889038086","64.5604934692383","63.9562492370605","64.6135025024414","62.5625305175781","63.1262397766113","62.4902114868164","63.2202301025391","64.6814422607422","66.688232421875","67.4808807373047","68.3999481201172","67.5966186523438","69.9468688964844","70.9838714599609","68.8676986694336","69.7733688354492","69.9634704589844","","",
"Finland","FIN","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Fiji","FJI","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"France","FRA","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Faroe Islands","FRO","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gabon","GAB","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","92.1140213012695","","","","","","","","","","","","","","","","","","","89.4292526245117","","","","","","91.4493789672852","","","92.3600006103516","",
"United Kingdom","GBR","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Georgia","GEO","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.8623580932617","","","99.9000015258789","","","","","","","","","99.7291412353516","","","99.49365234375","","99.6821975708008","","","",
"Ghana","GHA","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","65.4887084960938","","","73.0500030517578","","","76.9199981689453","","76.9899978637695","","83.2345275878906","84.5999984741211","","","83.6500015258789","","","","92.2085494995117","","93.3600006103516","","",
"Gibraltar","GIB","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.4728002548218","","","","","","","34.0690383911133","","24.1200008392334","","","","","21.7967300415039","","37.2400016784668","","37.2101783752441","","","","43.469181060791","","","49.0900001525879","",
"Gambia, The","GMB","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41.3943405151367","","","","","","48.1500015258789","","","","","","","56.120979309082","","64.4468307495117","","","","","","77.1900024414063","",
"Guinea-Bissau","GNB","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","17.8034706115723","","","","","","","","","","","","","","","","","","","","","45.9036483764648","","","","","","35.7799987792969","","","","","","","","49.7563209533691","","","","","","","61.0099983215332","",
"Equatorial Guinea","GNQ","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","96.6242370605469","","","","","","","","","","98.2981719970703","","","","","","","","","","","","",
"Greece","GRC","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","98.8844528198242","","","","","","","","","","98.979377746582","","","","","","","","","","98.9911575317383","","","","99.5248031616211","","99.6799621582031","","99.4697265625","","98.906982421875","","","","","","","99.0699996948242","","","","",
"Grenada","GRD","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","99.0774230957031","","","","","","","","","","99.4000015258789","","","","99.5","","","","","","","","","","99.5","","","","","","","","","","99.5","","","","","","","","","","99.5","","","","","","","","",
"Greenland","GRL","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70.7215118408203","","","","","","","","78.3906784057617","","","","","","","","","","91.9423675537109","89.7703704833984","93.2692489624023","89.8399963378906","","","93.865119934082","","","95.4300003051758","",
"Guam","GUM","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","95.905403137207","","","","","","","","","","99.8476181030273","","","","","","","","","","99.9300003051758","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","","","93.6702194213867","","","","","97.0370101928711","","","","","98.5499954223633","","98.0899963378906","",
"High income","HIC","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Hong Kong SAR, China","HKG","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Honduras","HND","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","90.9103164672852","","","","","","95.0545272827148","","","95.8775024414063","96.9260101318359","95.9872131347656","96.2985610961914","96.2922592163086","96.9996109008789","97.2456130981445","","98.1850967407227","97.2886810302734","","","",
"Heavily indebted poor countries (HIPC)","HPC","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","48.3364715576172","49.1913986206055","49.6262283325195","50.2605018615723","50.8594093322754","50.7318115234375","50.6012001037598","50.9402809143066","51.2482109069824","51.1902198791504","51.739631652832","52.4007797241211","52.0659103393555","52.7617988586426","53.6858406066895","54.4911804199219","54.6775588989258","55.6120491027832","57.1323013305664","56.4624481201172","54.7108917236328","56.7582588195801","57.2374305725098","57.780948638916","59.4577598571777","62.6437110900879","64.6486587524414","65.870719909668","67.1551208496094","68.1943511962891","69.2870101928711","70.5626831054688","71.2244033813477","71.8249969482422","72.3160018920898","","",
"Croatia","HRV","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.6044006347656","","","","","","","","","","99.6532135009766","","","","","","","","","","99.7357177734375","","","","","","","","","","99.7799987792969","",
"Haiti","HTI","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","51.0530204772949","","","","","","","","","","","","","","","","","","","","","80.689453125","","","70.4807815551758","","","","","","84.3000030517578","","","","82.6348266601563","","","","","","",
"Hungary","HUN","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","99.3181228637695","","","","","","","","","","99.1999969482422","","","","","","","","","","","","","","","","","","","","","","","","99","","","","","","","98.9000015258789","",
"IBRD only","IBD","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","67.7972183227539","67.9502716064453","68.3777313232422","69.6120834350586","70.833869934082","72.044677734375","73.1516265869141","74.4206390380859","75.2259292602539","76.2904586791992","77.209342956543","78.0576324462891","79.2077713012695","79.6696090698242","80.282600402832","80.9650268554688","81.4940795898438","82.126708984375","82.5198211669922","83.0498123168945","83.6240234375","84.1636123657227","85.8409423828125","86.5288162231445","87.0332870483398","87.5323791503906","88.0612106323242","88.7345809936523","89.4189224243164","90.0410690307617","90.0513381958008","90.5636291503906","91.2943878173828","92.0016403198242","92.219367980957","92.4125595092773","92.8146362304688","93.5739364624023","93.9939270019531","94.5312805175781","94.5613784790039","95.1412506103516","95.4714889526367","95.3131866455078","95.633430480957","95.8751220703125","","",
"IDA & IBRD total","IBT","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","63.8855590820313","64.0077133178711","64.3811721801758","65.4187164306641","66.4494094848633","67.4759674072266","68.4286575317383","69.5448989868164","70.2830505371094","71.2444915771484","72.0822906494141","72.8474197387695","73.8952484130859","74.3926086425781","74.9937896728516","75.6412582397461","76.0753173828125","76.5966567993164","76.9341125488281","77.4548416137695","77.9738464355469","78.497428894043","79.8917465209961","80.5068206787109","81.0564727783203","81.132682800293","81.6980514526367","82.3823089599609","83.0140228271484","83.777702331543","83.7093963623047","84.3874664306641","84.417236328125","85.3017425537109","85.4892196655273","85.7582473754883","86.2363815307617","86.9543914794922","87.4519119262695","87.964469909668","88.1596069335938","88.8005981445313","89.1026000976563","88.9044036865234","89.2675933837891","89.4570693969727","","",
"IDA total","IDA","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","46.5685882568359","47.0712814331055","47.5799598693848","48.1733512878418","48.7995414733887","49.3584785461426","50.1672210693359","51.1064605712891","52.0189895629883","52.9633598327637","53.5040702819824","54.1283111572266","54.8434295654297","55.9434204101563","56.8617286682129","57.8528099060059","58.799690246582","59.7202987670898","60.895149230957","59.9286689758301","60.8770599365234","61.7601089477539","62.3422889709473","63.721118927002","63.6488990783691","65.124397277832","63.3478202819824","65.2139663696289","65.8074569702148","66.835807800293","68.0903167724609","69.3064575195313","70.6294021606445","71.6673126220703","72.7888031005859","74.0185394287109","74.6461181640625","74.7078094482422","75.4883575439453","75.8746032714844","","",
"IDA blend","IDB","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","52.191349029541","52.612491607666","53.0391502380371","53.4977684020996","53.9800796508789","54.5061912536621","55.4947509765625","56.5065116882324","57.5097007751465","58.6651916503906","59.8151893615723","60.6669502258301","61.4009094238281","62.699089050293","63.9492301940918","65.2839965820313","66.4536285400391","67.4431991577148","68.5658187866211","63.2215194702148","64.2381896972656","65.1164398193359","64.6355361938477","65.693603515625","65.2564010620117","71.3294525146484","64.9775466918945","67.1272964477539","67.6547698974609","68.2669982910156","68.9884567260742","69.9156112670898","69.8692932128906","71.0765228271484","72.0860595703125","73.0968322753906","72.9500198364258","72.0839767456055","72.46337890625","73.1448822021484","","",
"Indonesia","IDN","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","81.6483993530273","","","","","","","","","","95.0692520141602","","","","","","","","","","","","","","98.5421600341797","","96.2723617553711","","99.3824081420898","99.3965911865234","","98.7518005371094","","","99.6788330078125","99.6370162963867","99.6535110473633","","99.6962509155273","","99.7814483642578","","",
"IDA only","IDX","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","43.8638191223145","44.3991813659668","44.9439888000488","45.6011009216309","46.2967491149902","46.8696403503418","47.5913009643555","48.4960594177246","49.3647003173828","50.2054901123047","50.4482688903809","50.955680847168","51.6525382995605","52.646068572998","53.3925399780273","54.2025184631348","55.0289115905762","55.9061889648438","57.0985412597656","58.2956008911133","59.2074317932129","60.0899085998535","61.1987991333008","62.7354888916016","62.844108581543","62.0111198425293","62.5283393859863","64.2500305175781","64.8757019042969","66.1140975952148","67.6391677856445","69.0019302368164","71.0074005126953","71.959587097168","73.1348190307617","74.4701766967773","75.4737930297852","75.9841384887695","76.956787109375","77.198356628418","","",
"Isle of Man","IMN","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","40.3215217590332","","","","","","","","","","49.3491897583008","","","","","","","","","","67.74658203125","","","","","74.3557281494141","","","","","81.8498077392578","","","","","","","90.1694107055664","","","","",
"Not classified","INX","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Iran, Islamic Rep.","IRN","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","42.3278007507324","","","","","","","","","","65.5926666259766","","","","","81.2009963989258","","","","","90.5566101074219","","","","","","","","","96.737548828125","96.1321487426758","","97.4659729003906","","","","97.6617889404297","97.4379806518555","97.6781692504883","","97.9251327514648","","","","","98.8099975585938","",
"Iraq","IRQ","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80.4868316650391","","","","","","72.8499984741211","","","","","71.9300003051758","79.4000015258789","75.9000015258789","85.5","","88.3000030517578","92.0999984741211","","","","","",
"Iceland","ISL","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Israel","ISR","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","98.046028137207","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Italy","ITA","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","99.5874862670898","","","","","","","","","","","","","","","","","","","","99.8201065063477","","","","","","","","","","99.8686981201172","","","","","","","99.9499969482422","99.9265365600586","","","",
"Jamaica","JAM","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","96.2955169677734","","","","","","99.7699966430664","","","","","","99.7200012207031","","","98.8000030517578","","","","","","","","",
"Jordan","JOR","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","84.8327865600586","","","","","","","","","","","","","","","","","","","","","","","","98.9133071899414","","99.0234832763672","","98.9465713500977","","","98.7663497924805","99.2532196044922","99.2027282714844","0.650000035762787","","","","","99.4939117431641","","","99.5599975585938","",
"Japan","JPN","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Kazakhstan","KAZ","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.1494674682617","","","","","","","","","","99.8747024536133","","","","","","","100","","","99.8651123046875","99.8509063720703","","","","","100","","","99.8509063720703","","99.9000015258789","","",
"Kenya","KEN","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","91.9425506591797","","","","","","","81.632568359375","","","","","","","86.1365203857422","","","","88.0800018310547","","","89.3499984741211","",
"Kyrgyz Republic","KGZ","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.7412872314453","","","","","","99.9700012207031","","","","99.7995910644531","","","","","99.7900009155273","","","","99.8099975585938","99.8000030517578","","","",
"Cambodia","KHM","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","71.0715866088867","","54.6699981689453","","","","78.8960037231445","67.3300018310547","","","85.5345687866211","85.8515930175781","78.0199966430664","","","","90.3722610473633","92.5732803344727","","","","","","96.1100006103516","",
"Kiribati","KIR","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Kitts and Nevis","KNA","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Rep.","KOR","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","","","","","","","","","","100","","","","",
"Kuwait","KWT","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","66.0107192993164","","","","","76.0303573608398","","","","","84.0936965942383","","","","","","","","","","90.1848068237305","","","","","","","","","","99.7875900268555","98.499267578125","98.5077896118164","98.739372253418","","98.7182083129883","","98.8353118896484","99.0406723022461","","99.4008483886719","","99.4992218017578","99.503547668457","","99.5757827758789","","",
"Latin America & Caribbean (excluding high income)","LAC","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","85.9067764282227","85.9300537109375","86.3830795288086","86.8683013916016","87.3893203735352","87.7836532592773","88.0542297363281","88.45263671875","88.8264770507813","89.2005996704102","89.5656280517578","89.9290466308594","90.2528762817383","90.4574127197266","90.8342590332031","91.2967376708984","91.7263565063477","92.2567825317383","92.7912292480469","93.2843399047852","93.7682189941406","94.2377471923828","94.563606262207","94.6087112426758","94.8798599243164","95.1170501708984","95.3473434448242","95.4502410888672","95.7869033813477","96.4959716796875","96.6877365112305","96.876579284668","96.7755584716797","97.1195526123047","97.2549514770508","97.5362701416016","97.5205764770508","97.9671325683594","98.1142578125","98.0869369506836","98.3533401489258","98.4435424804688","98.5918579101563","98.5647506713867","98.6404800415039","98.6758193969727","98.6723480224609","","",
"Lao PDR","LAO","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64.0543518066406","","","","","73.5605773925781","74.6824264526367","","","","78.7398376464844","67.0800018310547","","","","","67.0537796020508","","","","90.5010681152344","","","","","","93.1800003051758","",
"Lebanon","LBN","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.0822982788086","","99.3367385864258","","","","","","","","","99.838981628418","99.870002746582","","","",
"Liberia","LBR","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","33.7245597839355","","","","","","","","","","","","","","","","","","","","","","","37.1703109741211","","","","","","63.2000007629395","","","","45.6387100219727","","","","","",
"Libya","LBY","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","80.3106002807617","","","","","","","","","","96.3000030517578","","","","","","","","","","99.4000015258789","","","","","","","","","","","","","","","","","","",
"St. Lucia","LCA","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.9599990844727","","","","","","","","","","",
"Latin America & Caribbean","LCN","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","86.812858581543","86.8298873901367","87.2364273071289","87.6886672973633","88.1794128417969","88.5550994873047","88.8138427734375","89.1810836791992","89.5244369506836","89.8698196411133","90.2062225341797","90.5414810180664","90.8418502807617","91.0188980102539","91.3885726928711","91.836051940918","92.2279434204102","92.7121200561523","93.199462890625","93.6493377685547","94.0919494628906","94.521598815918","94.8211212158203","94.8666763305664","95.1354217529297","95.3587417602539","95.5740585327148","95.6707611083984","95.9786682128906","96.6260223388672","96.8308792114258","97.0322570800781","96.964241027832","97.2799835205078","97.4096984863281","97.6653594970703","97.6572494506836","98.0336837768555","98.1700286865234","98.1333084106445","98.4267883300781","98.4870910644531","98.6171875","98.5827484130859","98.6534576416016","98.6876983642578","98.6857986450195","","",
"Least developed countries: UN classification","LDC","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","41.6350898742676","42.1831703186035","42.7354316711426","43.390739440918","44.0895690917969","44.6536293029785","45.3825416564941","46.3205299377441","47.2046508789063","48.0660095214844","48.2625617980957","48.7617301940918","49.4654388427734","50.4928894042969","51.5689697265625","52.3683013916016","53.1781616210938","54.0464897155762","55.2546310424805","56.2155113220215","57.1200294494629","57.8786392211914","59.1090393066406","60.7107582092285","60.7424583435059","59.746711730957","60.1570014953613","61.9524116516113","63.1592788696289","64.4256210327148","66.1192474365234","67.6733093261719","69.8877334594727","70.7726898193359","72.0530395507813","73.5118408203125","74.610237121582","74.4275283813477","75.6556930541992","75.994140625","","",
"Low income","LIC","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.8781089782715","48.4011993408203","48.9115295410156","48.5580902099609","48.1067008972168","48.1946907043457","48.2700386047363","48.4919509887695","48.8232498168945","49.2757987976074","49.7848014831543","50.5314712524414","51.0201110839844","51.8713912963867","52.1777801513672","53.0141983032227","54.8165702819824","54.2979888916016","52.2672691345215","54.4254493713379","55.1930885314941","56.3718605041504","58.1684684753418","61.6249389648438","62.7090797424316","64.1306304931641","64.8927230834961","65.9901962280273","67.1420364379883","68.3909606933594","67.8059463500977","68.5456237792969","69.0151977539063","","",
"Liechtenstein","LIE","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","90.192268371582","","","","","","","","","","","","","","","","","","","","96.1211090087891","","","","","97.939208984375","","98.5860977172852","","98.5889663696289","","","","","","98.9448928833008","99.1477737426758","99.0445938110352","99.2124633789063","99.1238632202148","","",
"Lower middle income","LMC","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","49.8032188415527","50.0445213317871","50.8756294250488","51.7130813598633","52.5289611816406","53.2778816223145","53.9297981262207","54.774658203125","55.5556602478027","56.4651298522949","57.3788986206055","58.2459907531738","59.8363304138184","59.022819519043","60.3269882202148","61.7783317565918","62.863410949707","64.2302398681641","65.147590637207","66.4842987060547","67.7900619506836","69.0100173950195","70.0671691894531","71.6128005981445","72.8721923828125","73.0984497070313","74.1254425048828","75.327880859375","76.2184829711914","77.3126525878906","77.2673873901367","79.0380096435547","78.6819915771484","80.4934387207031","81.2255706787109","81.7331619262695","82.2799606323242","83.4450073242188","84.5514373779297","85.5817718505859","86.5002593994141","87.2027969360352","87.7071914672852","88.2256698608398","88.8287811279297","89.240852355957","","",
"Low & middle income","LMY","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","63.1905784606934","63.3396492004395","63.7485885620117","64.8361434936523","65.9153594970703","66.9874801635742","67.9841995239258","69.1417236328125","69.9104537963867","70.9015502929688","71.7635192871094","72.5456390380859","73.6140670776367","74.1182327270508","74.7231521606445","75.3741073608398","75.8071823120117","76.3256988525391","76.6565093994141","77.1732635498047","77.6899871826172","78.2136077880859","79.621940612793","80.2397308349609","80.799186706543","80.8771820068359","81.4543762207031","82.1545562744141","82.8017807006836","83.5821228027344","83.5183334350586","84.2090606689453","84.2444381713867","85.143913269043","85.3343811035156","85.6097412109375","86.0993804931641","86.8276214599609","87.3344802856445","87.849739074707","88.0491333007813","88.7013092041016","89.01171875","88.8157424926758","89.1849899291992","89.3777618408203","","",
"Lesotho","LSO","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97.49609375","","","","93.2300033569336","","","","","92.0938873291016","","","","","93.9698791503906","","","","","","","95.4100036621094","",
